asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B0FCP4524C,Cartucho 664XL Preto 14ml Compatível HP 100% Novo Printech by Microjet (Preto),https://www.amazon.com.br/Cartucho-664XL-Compat%C3%ADvel-Printech-Microjet/dp/B0FCP4524C/ref=sr_1_23?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-23&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,106.0,,,Cartuchos Online,2025-10-30 21:32:55,Cartuchos Online,106.0,"📦 Rendimento: Preto 14ml | Colorido 12ml – Impressão de qualidade e excelente durabilidade
🛡️ Produto novo, lacrado, com 1 ano de garantia e exatamente como nas fotos
✅ Certificações internacionais: ISO 9001 | ISO 14001 | CE | TÜV Rheinland | SMC | GMC
🚨🚨🚨 ATENÇÃO: Para reecber o PAR é necessário comprar 1 PRETO + 1 COLORIDO 🚨🚨🚨",{},Em estoque,Cor:,COMPATIVEL,0.38,"[0.38, 0.38, 0.24]",2,MÉDIO,2025-10-30T21:44:25.979715
B07TZKL55N,Cartucho Compatível HP 664 XL Black Masterprint 14ml,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Black-Masterprint-14ml/dp/B07TZKL55N/ref=sr_1_24?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-24&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,158.0,3.9,,PAPELARIA PAULA,2025-10-30 21:32:55,PAPELARIA PAULA,158.0,Cartucho de Tinta Compatível Master Print 664XL Preto p/ HP F6V31A F6V31AB,{},Somente 4 em estoque.,,COMPATIVEL,0.4,"[0.4, 0.28, 0.32]",2,MÉDIO,2025-10-30T21:44:25.979715
B0CFK8Q4XV,"Kit com 02 Cartuchos HP 664 - Preto + Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CFK8Q4XV/ref=sr_1_25?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-25,,,,Amazon.com.br,2025-10-30 21:32:55,Amazon.com.br,,,{},,,COMPATIVEL,0.45,"[0.45, 0.45, 0.1]",2,MÉDIO,2025-10-30T21:44:25.979715
B0CMJ8Z3C8,"Kit com 02 Cartuchos HP 664 - Preto e Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CMJ8Z3C8/ref=sr_1_26?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-26,,,,Amazon.com.br,2025-10-30 21:32:55,Amazon.com.br,,,{},,,COMPATIVEL,0.45,"[0.45, 0.45, 0.1]",2,MÉDIO,2025-10-30T21:44:25.979715
B0F6NV1C94,"Kit Cartucho de Tinta 664 Preto 3 unidades para Impressora, Conjunto de 3, combo, black, preço, do mercado.",https://www.amazon.com.br/Cartucho-unidades-Impressora-Conjunto-mercado/dp/B0F6NV1C94/ref=sr_1_27?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-27&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,219.0,,,Amazon.com.br,2025-10-30 21:32:55,Amazon.com.br,,,{},,,COMPATIVEL,0.49,"[0.49, 0.28, 0.23]",3,MÉDIO,2025-10-30T21:44:25.979715
B0DT3Q9PDV,Cartucho de tinta de substituição 664XL para cartuchos de tinta 664 664XL 664 XL preto e colorido para DeskJet Ink Advantage 1115 2135 2138 3635 3636 3638 4535 4536 4538 4675 4676 4678 Pacote com 2,https://www.amazon.com.br/Cartucho-substitui%C3%A7%C3%A3o-cartuchos-664-Advantage/dp/B0DT3Q9PDV/ref=sr_1_28?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-28&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,291.0,4.3,,Amazon.com.br,2025-10-30 21:32:55,Amazon.com.br,,,{},,,COMPATIVEL,0.46,"[0.46, 0.4, 0.14]",3,MÉDIO,2025-10-30T21:44:25.979715
B0CMJBDFZ5,"Kit com 02 Cartuchos HP 664 - Preto + Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CMJBDFZ5/ref=sr_1_29?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-29,,5.0,,Amazon.com.br,2025-10-30 21:32:55,Amazon.com.br,,,{},,,COMPATIVEL,0.45,"[0.45, 0.45, 0.1]",2,MÉDIO,2025-10-30T21:44:25.979715
B0DT5XW3MT,"YATUNINK Cartucho de tinta 664XL compatível com HP 664 cartuchos de tinta preta e colorida 664XL funciona com HP Deskjet 5275 4676 4536 4535 3775 3635 2675 2135 1115 (1 preto, 1 cor) pacote com 2",https://www.amazon.com.br/YATUNINK-Cartucho-compat%C3%ADvel-cartuchos-colorida/dp/B0DT5XW3MT/ref=sr_1_30?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-30&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,306.0,4.3,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,COMPATIVEL,0.38,"[0.38, 0.32, 0.3]",3,MÉDIO,2025-10-30T21:44:25.979715
B0CFK66F32,"Kit com 02 Cartuchos HP 664 - Preto e Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CFK66F32/ref=sr_1_31?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-31,154.0,4.4,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,154.0,"Kit 2 cartucho HP 664 Preto e Colorido Imprima seus documentos todos os dias com alta qualidade garantida a um preço acessível com cartuchos de tinta HP originais de baixo custo, projetados com proteção contra fraude e alertas de pouca tinta o que lhe oferece um desempenho sem preocupações e resultados consistentes.
Os cartuchos originais HP imprimem até 86% mais páginas que cartuchos recarregados. A HP desenvolve produtos testados para oferecer resultados satisfatórios e impressões perfeitas. Os cartuchos originais HP oferecem durabilidade nas suas impressões, com cores nítidas e de qualidade. Os cartuchos anunciados além de originais e lacrados nas caixas, estão prontos para uso e com validade de 12 meses.
Marca: HP Modelo: F6V28AB / F6V29AB Itens inclusos: 1 Cartucho HP 664 Preto 2ml 1 Cartucho HP 664 Colorido 2ml Quantas páginas imprime um cartucho HP 664? Cerca de 120 páginas aproximadamente cada Você deve estar se perguntando: qual o cartucho para a sua impressora?
Se sua impressora está nesta lista, este é o cartucho ideal para ela: - Compatibilidade: HP DeskJet 1110, HP DeskJet 1115, HP DeskJet 2130, HP DeskJet 2135, HP DeskJet 3630, HP ENVY 4520, HP OfficeJet 3830",{},,,ORIGINAL,0.68,"[0.18, 0.68, 0.14]",1,BAIXO,2025-10-30T21:44:25.979715
B0DJ733X7Q,Cartucho de tinta preto 664XL de substituição para HP 664 664XL para impressora DeskJet Ink Advantage 2135 1115 2675 3635 3775 (1 preta),https://www.amazon.com.br/664XL-substitui%C3%A7%C3%A3o-impressora-Ink-Advantage/dp/B0DJ733X7Q/ref=sr_1_32?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-32&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,169.0,4.8,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,COMPATIVEL,0.44,"[0.44, 0.39, 0.17]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FCP11G4W,Cartucho 664XL Preto 14ml + 664XL Color 12ml - Compatível para HP 2676 2675 3776 3775 | Microjet 100% Novo (Kit Preto + Colorido),https://www.amazon.com.br/Cartucho-664XL-Preto-14ml-Color/dp/B0FCP11G4W/ref=sr_1_33?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-33&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,3.0,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,COMPATIVEL,0.39,"[0.39, 0.31, 0.3]",2,MÉDIO,2025-10-30T21:44:25.979715
B07RYQYN61,Kit Cartucho de Tinta Compatível 664xl 664 Preto 14ml + Colorido 12ml para Impressora 1115 2136 3636 3776 4676,https://www.amazon.com.br/Cartucho-Tinta-Compat%C3%ADvel-Colorido-Impressora/dp/B07RYQYN61/ref=sr_1_34?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-34&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,245.0,4.7,,PRINT OFFICE,2025-10-30 21:32:56,PRINT OFFICE,245.0,Computadores e Informática,{},Somente 4 em estoque.,,COMPATIVEL,0.37,"[0.37, 0.27, 0.36]",3,MÉDIO,2025-10-30T21:44:25.979715
B095J515SF,Cartucho 664 XL 12 ML Colorido Microjet Para Impressora HP 2136/2138 / 3635/3636 / 5075,https://www.amazon.com.br/Cartucho-Colorido-Microjet-Para-Impressora/dp/B095J515SF/ref=sr_1_35?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-35&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,128.0,2.2,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,COMPATIVEL,0.51,"[0.51, 0.29, 0.2]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FQD53RQY,CARTUCHO DE TINTA COMPATÍVEL 664XL COLOR F6V30A 12ML,https://www.amazon.com.br/CARTUCHO-TINTA-COMPAT%C3%8DVEL-664XL-F6V30A/dp/B0FQD53RQY/ref=sr_1_36?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-36&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,105.0,,,Cartucho & Cia.,2025-10-30 21:32:56,Cartucho & Cia.,105.0,"Detalhes Cartucho de tinta compatível com 664XL 664 colorido, referência F6V30AB F6V30A, utilizado nos equipamentos DeskJet Ink Advantage 2136 Advantage 1115 Advantage 3636 Advantage 3635 Advantage 3836 Advantage 3776 Advantage 4536 Advantage 3788 Advantage 3790 Advantage 3786 Advantage 5076 Advantage 5276 Advantage 4676. O 664-XL de alta capacidade e rendimento com excelente qualidade e desempenho. Garantia de 1 ano para defeitos de fabricação.",{},Em estoque,,ORIGINAL,0.42,"[0.33, 0.42, 0.25]",1,BAIXO,2025-10-30T21:44:25.979715
B0F5QSD8M8,"Cartucho 664 Preto Original (F6V29AB) Para Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Cartucho-664-Original-F6V29AB-Deskjet/dp/B0F5QSD8M8/ref=sr_1_37?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-37,,,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,ORIGINAL,0.48,"[0.38, 0.48, 0.14]",1,BAIXO,2025-10-30T21:44:25.979715
B0DV1JZSJ4,KIT 3x Refil Tinta Preta Compatível com 664 T664 100ml cada | 300ml no Total | L395 L380 L375 L220 L455 | Premium | KORA ou EVOLUT,https://www.amazon.com.br/Refil-Tinta-Compat%C3%ADvel-Premium-EVOLUT/dp/B0DV1JZSJ4/ref=sr_1_38?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-38,24.0,5.0,,Kitts Mania BR,2025-10-30 21:32:56,Kitts Mania BR,24.0,"🖨️ Compatibilidade Ampla: Ideal para as impressoras Epson EcoTank L110 / L120 / L200 / L210 / L220 / L355 / L365 / L455 / L555 / L565 / L375 / L575 / L1300 / L395 / L495 / L396
🖤 Impressões Perfeitas: Kit Completo 3 Refis de 70ml cada. Preto profundo e cores vibrantes para documentos e imagens com qualidade profissional.
💧 Secagem Rápida: Acabe com manchas e borrões; ideal para uso imediato.
💵 Economia Real: Mais páginas e menor custo por impressão. Custo-benefício sem comprometer o desempenho.
🛠️ Proteção e Durabilidade: Fórmula que prolonga a vida útil da impressora, com tintas seguras e compatíveis que não causam danos.
📈 Alto Rendimento: Garante eficiência e mais páginas por frasco. Ideal para quem imprime em grande quantidade.
🔄 Fácil Reposição: Sistema de recarga prático e seguro, sem sujeira e com rápida reposição.",{},Em estoque,,SUSPEITO,0.35,"[0.34, 0.31, 0.35]",6,ALTO,2025-10-30T21:44:25.979715
B07QWT4KD2,"Cartucho de tinta Tyjtyrjty 2X preto compatível com cartucho 664 XL para HP DeskJet 1115, 2135, 3635, 1118, 2138, 3636, 3638, 4536, 4676 e 4675",https://www.amazon.com.br/Cartucho-Tyjtyrjty-compat%C3%ADvel-cartucho-DeskJet/dp/B07QWT4KD2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-39&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,249.0,3.9,,FAR TONER,2025-10-30 21:32:56,FAR TONER,249.0,"✿ Inclui: 2 tintas de impressora remanufaturadas Black 664XL
✿ Tipo: Compatibilidade/remanufatura premium (qualidade de impressão igual à do produto original)
✿ Rendimento de página: Preto é 600 páginas por cartucho; Cor é 450 páginas por cartucho. Volume de tinta é igual ao original de fábrica.
✿ Lista de impressoras compatíveis: Vantagem da tinta Jato de Mesa 1115; Vantagem da tinta Jato de Mesa 2136 All-in-One; Vantagem da tinta Jato de Mesa 3635; Vantagem da tinta Jato de mesa 3636 All-in-One; Vantagem da tinta Jato de mesa 3836 All-in-One; DeskJet Ink Advantage 4536 All-in-One; Vantagem da tinta 4675; Vantagem da tinta para Jato de Mesa 4676 All-in-One
100% de satisfação garantida e 1 ano de garantia",{},Em estoque,,ORIGINAL,0.63,"[0.15, 0.63, 0.22]",2,MÉDIO,2025-10-30T21:44:25.979715
B0DJ6ZW497,"Cartucho de tinta 664XL preto e colorido de substituição para HP 664 664XL Cartucho de tinta preto/colorido para DeskJet Ink Advantage 2135 1115 2675 3635 3775 (2 pretos, 1 cor, 3 pacotes)",https://www.amazon.com.br/Cartucho-664XL-substitui%C3%A7%C3%A3o-Ink-Advantage/dp/B0DJ6ZW497/ref=sr_1_40?dib=eyJ2IjoiMSJ9.dzWfAuA-i5hUSHYn6ifR0nHx-nxl7osvW1g9kmdnyuPRbQ9Rrut8Fh-C3pI-SwOK8lQywwsraVQyD3RHGJ5CLqGLJ2DgvX3Hqky7XfEliHj0EuQFa_MxpV_s2bX1sVEBR01rTfAdGhE081itt_Q9BE86nstrtQrUnV0_Zr6HMBDcweHi4H0n3DevDebGA8TZRHCujBl18F-1TQLDiimh9obcrft1JJWeG-FK_5LBWhIpRH9-0LJHV6ioXQohaGHh2ni5s3e--2B69VJYR8Y6QcpQ0KE0CC3rsp9t3I7HEL8.r669DuURKQ_hTxxdijE6hy3f9TJwIy7yaZGpmQMwcfA&dib_tag=se&keywords=cartucho+HP+664&qid=1761870769&sr=8-40&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6,406.0,4.1,,Amazon.com.br,2025-10-30 21:32:56,Amazon.com.br,,,{},,,COMPATIVEL,0.41,"[0.41, 0.41, 0.18]",3,MÉDIO,2025-10-30T21:44:25.979715
